name;categories;lat;lng;subcity;Unnamed: 0;City
King's Snack;Doner Restaurant;52.63235018282487;13.288866176945904;Frohnau, Berlin;;Berlin
S Frohnau;Light Rail Station;52.63260535789736;13.289896199644547;Frohnau, Berlin;;Berlin
decker optic;Optical Shop;52.632099175555155;13.28747034072876;Frohnau, Berlin;;Berlin
EDEKA Boe;Supermarket;52.63308404858592;13.290491113068203;Frohnau, Berlin;;Berlin
Restaurant Brescia;Italian Restaurant;52.63129824678226;13.28961574733967;Frohnau, Berlin;;Berlin
EDEKA Erler;Supermarket;52.63287721;13.28705333;Frohnau, Berlin;;Berlin
Wein & Vinos;Wine Shop;52.632128891182795;13.289057814320175;Frohnau, Berlin;;Berlin
Thürmann;Bakery;52.63167422864072;13.289636771248945;Frohnau, Berlin;;Berlin
Steinecke;Bakery;52.63331411767869;13.290495140437772;Frohnau, Berlin;;Berlin
GbR Conerto Melante;Music Store;52.6355679;13.2828475;Frohnau, Berlin;;Berlin
Helmut Weihrauch Brandschutzservice;Construction & Landscaping;51.479321999999996;6.9041809999999995;Frintrop, Essen;;Essen
H Frintroper Höhe;Tram Station;51.475509404362604;6.912610530853272;Frintrop, Essen;;Essen
BorBäcker Siebers;Bakery;51.475373346105364;6.912809556475789;Frintrop, Essen;;Essen
Markus Apotheke;Pharmacy;51.475187325782784;6.913263425069773;Frintrop, Essen;;Essen
H Frillendorfer Platz;Bus Stop;51.459207087718504;7.051618622422661;Frillendorf, Essen;;Essen
Netto Filiale;Supermarket;51.46605573;7.04911563;Frillendorf, Essen;;Essen
Trattoria Al Dente;Trattoria/Osteria;51.458825196951906;7.047563516576155;Frillendorf, Essen;;Essen
Döbbe Bäckereien GmbH & Co. KG;Bakery;51.458911474482285;7.047266563719088;Frillendorf, Essen;;Essen
REWE;Supermarket;51.45903502448756;7.046959928910496;Frillendorf, Essen;;Essen
Da Gino;Pizza Place;51.212267181881295;6.78406834602356;Friedrichstadt, Düsseldorf;;Düsseldorf
Lettinis;Gourmet Shop;51.21512081344072;6.781498459052062;Friedrichstadt, Düsseldorf;;Düsseldorf
Rivass;Middle Eastern Restaurant;51.21225710047136;6.780903339385986;Friedrichstadt, Düsseldorf;;Düsseldorf
Kucheneck;Cupcake Shop;51.21087190526777;6.781623736081438;Friedrichstadt, Düsseldorf;;Düsseldorf
manko café + workspace;Café;51.21500209159607;6.786458506494378;Friedrichstadt, Düsseldorf;;Düsseldorf
Basic - Bio für alle;Organic Grocery;51.21460227054448;6.776800594846405;Friedrichstadt, Düsseldorf;;Düsseldorf
Holy Craft Beer Store;Beer Store;51.2142417885522;6.7768471978463865;Friedrichstadt, Düsseldorf;;Düsseldorf
Pizzeria Pesto;Pizza Place;51.21477079929637;6.785539126765108;Friedrichstadt, Düsseldorf;;Düsseldorf
Ankhang Quan;Vietnamese Restaurant;51.215738;6.779469000000001;Friedrichstadt, Düsseldorf;;Düsseldorf
homemade we eat fine;Bistro;51.21054844227758;6.779579526239293;Friedrichstadt, Düsseldorf;;Düsseldorf
Scaramanga's;Vietnamese Restaurant;51.21102974273747;6.7856930733535865;Friedrichstadt, Düsseldorf;;Düsseldorf
Fürstenplatz;Plaza;51.21240576595354;6.785315759080271;Friedrichstadt, Düsseldorf;;Düsseldorf
Matar;Falafel Restaurant;51.212421853154176;6.783574135644909;Friedrichstadt, Düsseldorf;;Düsseldorf
Konvex;Bar;51.211156358133344;6.785352295535928;Friedrichstadt, Düsseldorf;;Düsseldorf
Pitcher;Bar;51.211123218735416;6.785487693076968;Friedrichstadt, Düsseldorf;;Düsseldorf
Brause;Pub;51.210767061420526;6.781490625105437;Friedrichstadt, Düsseldorf;;Düsseldorf
Espresso Perfetto;Miscellaneous Shop;51.2109652578594;6.782405376010258;Friedrichstadt, Düsseldorf;;Düsseldorf
Chrystall;Clothing Store;51.21390675079301;6.786032285617181;Friedrichstadt, Düsseldorf;;Düsseldorf
Sol y Sombra;Spanish Restaurant;51.21232711897577;6.778681765583747;Friedrichstadt, Düsseldorf;;Düsseldorf
Schicke Mütze;Café;51.21639129768686;6.779506912181865;Friedrichstadt, Düsseldorf;;Düsseldorf
botschaft;Café;51.21392317470542;6.785558692154503;Friedrichstadt, Düsseldorf;;Düsseldorf
KarmaKarma;Yoga Studio;51.21573041937192;6.776679852272411;Friedrichstadt, Düsseldorf;;Düsseldorf
Cemo Grill Pizzeria;Pizza Place;51.210687700170524;6.778107115669417;Friedrichstadt, Düsseldorf;;Düsseldorf
TWT Interactive;Business Service;51.21600547430195;6.782631261672;Friedrichstadt, Düsseldorf;;Düsseldorf
Eis-Café Belluno;Ice Cream Shop;51.21449194242643;6.786877837077168;Friedrichstadt, Düsseldorf;;Düsseldorf
Bar Studio 1;Bar;51.21768031166653;6.780779827268539;Friedrichstadt, Düsseldorf;;Düsseldorf
Café Knülle;Café;51.211077476259725;6.7848516167611175;Friedrichstadt, Düsseldorf;;Düsseldorf
Linas Coffee Brew Bar & Deli;Café;51.21387842513861;6.785025250218228;Friedrichstadt, Düsseldorf;;Düsseldorf
Anfora;Turkish Restaurant;51.21782062248865;6.7819076656687525;Friedrichstadt, Düsseldorf;;Düsseldorf
Kepler Eck;Bar;51.21113796765486;6.784530408578126;Friedrichstadt, Düsseldorf;;Düsseldorf
Bilker Häzz;Pub;51.2108528;6.780487400000001;Friedrichstadt, Düsseldorf;;Düsseldorf
Backpackers-Düsseldorf Hostel;Hostel;51.2142170502774;6.77955975038422;Friedrichstadt, Düsseldorf;;Düsseldorf
Il Mercato;Italian Restaurant;51.215645;6.776789999999999;Friedrichstadt, Düsseldorf;;Düsseldorf
Taverne Pegasos;Taverna;51.212503000000005;6.775019;Friedrichstadt, Düsseldorf;;Düsseldorf
Espresso Perfetto;Coffee Shop;51.2149509;6.777025200000001;Friedrichstadt, Düsseldorf;;Düsseldorf
Tokyo Lounge;Japanese Restaurant;51.217971285338976;6.782266211530497;Friedrichstadt, Düsseldorf;;Düsseldorf
Vossen;Restaurant;51.21435;6.787075;Friedrichstadt, Düsseldorf;;Düsseldorf
Feuersteins Premium Burgers;Burger Joint;51.214991999999995;6.787310000000001;Friedrichstadt, Düsseldorf;;Düsseldorf
Kichererbse;Italian Restaurant;51.213578255103215;6.776441868734904;Friedrichstadt, Düsseldorf;;Düsseldorf
Mekong;Thai Restaurant;51.21029227598895;6.776770169172425;Friedrichstadt, Düsseldorf;;Düsseldorf
STIER ROYAL;Burger Joint;51.20934279199815;6.781986365102596;Friedrichstadt, Düsseldorf;;Düsseldorf
Die Blende;Pub;51.21081933393424;6.77685323096506;Friedrichstadt, Düsseldorf;;Düsseldorf
Grillstube Pfeffermühle;German Restaurant;51.21113401530629;6.785492544271648;Friedrichstadt, Düsseldorf;;Düsseldorf
Pitcher Rock 'n Roll Headquarter;Rock Club;51.21110087191704;6.785525908704338;Friedrichstadt, Düsseldorf;;Düsseldorf
Oh Wonder Bar;Café;51.213964000000004;6.786109;Friedrichstadt, Düsseldorf;;Düsseldorf
damenundherren e.V.;Art Gallery;51.21109403878222;6.786254565067519;Friedrichstadt, Düsseldorf;;Düsseldorf
L é'ger;Vietnamese Restaurant;51.21111515328664;6.776690675199583;Friedrichstadt, Düsseldorf;;Düsseldorf
Terbuyken;Bakery;51.21476598573712;6.786776800324189;Friedrichstadt, Düsseldorf;;Düsseldorf
H18;Café;51.21610021021269;6.7781424899331375;Friedrichstadt, Düsseldorf;;Düsseldorf
Veatnam;Vietnamese Restaurant;51.21085199744078;6.777145907343935;Friedrichstadt, Düsseldorf;;Düsseldorf
El Greco;Greek Restaurant;51.212354;6.775238513946337;Friedrichstadt, Düsseldorf;;Düsseldorf
Rossmann;Drugstore;51.2161635843834;6.776946480564054;Friedrichstadt, Düsseldorf;;Düsseldorf
Hotel Astoria;Hotel;51.213230790998885;6.781130364292665;Friedrichstadt, Düsseldorf;;Düsseldorf
Rossmann;Drugstore;51.2149149875062;6.776891408926559;Friedrichstadt, Düsseldorf;;Düsseldorf
Kamps;Bakery;51.21242962122963;6.785253026275061;Friedrichstadt, Düsseldorf;;Düsseldorf
REWE;Supermarket;51.21413940472742;6.776130197471275;Friedrichstadt, Düsseldorf;;Düsseldorf
SB Waschsalon Eco-Express;Laundromat;51.212176875853366;6.7767169866481645;Friedrichstadt, Düsseldorf;;Düsseldorf
Trattoria Vulcano;Trattoria/Osteria;51.21103678911878;6.784998936639132;Friedrichstadt, Düsseldorf;;Düsseldorf
Phoenix;Vietnamese Restaurant;51.21559562061826;6.775907405666313;Friedrichstadt, Düsseldorf;;Düsseldorf
Café Buur;Café;51.210999;6.7768369999999996;Friedrichstadt, Düsseldorf;;Düsseldorf
Kamps;Bakery;51.212453241631295;6.7778435087691085;Friedrichstadt, Düsseldorf;;Düsseldorf
Living Hotel Düsseldorf;Hotel;51.21227558305456;6.7759063839912415;Friedrichstadt, Düsseldorf;;Düsseldorf
Pizza Hut;Pizza Place;51.21036216;6.77966659;Friedrichstadt, Düsseldorf;;Düsseldorf
Kamps;Bakery;51.21714862986548;6.782650964652214;Friedrichstadt, Düsseldorf;;Düsseldorf
China Restaurant New City;Chinese Restaurant;51.21567172368477;6.779447225926293;Friedrichstadt, Düsseldorf;;Düsseldorf
La Bora;Italian Restaurant;51.21696851047361;6.7833214356514;Friedrichstadt, Düsseldorf;;Düsseldorf
A&O Hotel & Hostel Düsseldorf;Hotel;51.216259130966165;6.782542097198646;Friedrichstadt, Düsseldorf;;Düsseldorf
ALDI SÜD;Supermarket;51.217783155958045;6.779497687171898;Friedrichstadt, Düsseldorf;;Düsseldorf
BackWerk;Bakery;51.21680418029582;6.776813577729625;Friedrichstadt, Düsseldorf;;Düsseldorf
Pssst Bandido;Mexican Restaurant;51.21794897691113;6.782846906407839;Friedrichstadt, Düsseldorf;;Düsseldorf
Bei Deniz;Middle Eastern Restaurant;51.21098096541434;6.782559789109117;Friedrichstadt, Düsseldorf;;Düsseldorf
Kirchplatz;Plaza;51.213560195671526;6.775661997393688;Friedrichstadt, Düsseldorf;;Düsseldorf
WYNDHAM Garden Hotel;Hotel;51.21738144473035;6.781549307015294;Friedrichstadt, Düsseldorf;;Düsseldorf
Kassen Hermes;Business Service;51.215812;6.781161;Friedrichstadt, Düsseldorf;;Düsseldorf
H Morsestraße;Tram Station;51.21154409980913;6.7833771809699;Friedrichstadt, Düsseldorf;;Düsseldorf
Hotel Maxim;Hotel;51.21403093856605;6.785486458036728;Friedrichstadt, Düsseldorf;;Düsseldorf
NATO Shop;Clothing Store;51.21096435903638;6.782182421344628;Friedrichstadt, Düsseldorf;;Düsseldorf
Domino's Pizza Düsseldorf Friedrichstadt/bilk;Pizza Place;51.21571538873915;6.784984038635912;Friedrichstadt, Düsseldorf;;Düsseldorf
Markt Grill;Asian Restaurant;51.21360108756009;6.776382268574856;Friedrichstadt, Düsseldorf;;Düsseldorf
Thalia;Bookstore;51.2102932;6.776840099999999;Friedrichstadt, Düsseldorf;;Düsseldorf
Timo's Grillhütte;Steakhouse;51.209861393674785;6.783611411679613;Friedrichstadt, Düsseldorf;;Düsseldorf
ChriTa Sports;Miscellaneous Shop;51.2137902;6.7879472000000005;Friedrichstadt, Düsseldorf;;Düsseldorf
Hotel Europa;Hotel;51.21318693909116;6.788233526394878;Friedrichstadt, Düsseldorf;;Düsseldorf
Hotel Schaum;Hotel;51.212429;6.788611;Friedrichstadt, Düsseldorf;;Düsseldorf
Shakespeare and Sons;Bookstore;52.512636356259506;13.453112840652466;Friedrichshain, Berlin;;Berlin
Fine Bagels;Bagel Shop;52.512643999999995;13.453135000000001;Friedrichshain, Berlin;;Berlin
Oase;Middle Eastern Restaurant;52.51049321192495;13.451751232145822;Friedrichshain, Berlin;;Berlin
noisy Rooms;Performing Arts Venue;52.511428933548935;13.453364689238875;Friedrichshain, Berlin;;Berlin
goodies;Vegetarian / Vegan Restaurant;52.511454514591456;13.452469110488892;Friedrichshain, Berlin;;Berlin
Melt;Creperie;52.51226770825318;13.453911336470675;Friedrichshain, Berlin;;Berlin
Pizza Vira;Italian Restaurant;52.51110067963582;13.452019284539272;Friedrichshain, Berlin;;Berlin
Chipi Chipi Bombón;Ice Cream Shop;52.51320538679989;13.452758191047726;Friedrichshain, Berlin;;Berlin
Mauna Kea;Café;52.45257236372552;13.624983536446994;Friedrichshagen, Berlin;;Berlin
Trattoria Cafe Tresoli;Trattoria/Osteria;52.45170113021375;13.624681000016606;Friedrichshagen, Berlin;;Berlin
Der GRIECHE;Greek Restaurant;52.4464528896666;13.627279608375867;Friedrichshagen, Berlin;;Berlin
Da Dalt;Ice Cream Shop;52.453216780689786;13.624989986087133;Friedrichshagen, Berlin;;Berlin
Eis Klatsch;Ice Cream Shop;52.449884571209964;13.624521602793966;Friedrichshagen, Berlin;;Berlin
BIO COMPANY;Organic Grocery;52.44710632;13.6245527;Friedrichshagen, Berlin;;Berlin
Domaines;Café;52.44532538573697;13.627108084211422;Friedrichshagen, Berlin;;Berlin
Seebad Friedrichshagen;Beach;52.44608054297826;13.630685643097568;Friedrichshagen, Berlin;;Berlin
Marktplatz Friedrichshagen;Plaza;52.45094812021371;13.624409131327894;Friedrichshagen, Berlin;;Berlin
Restaurant Bräustübl;German Restaurant;52.44693053238786;13.623981937461519;Friedrichshagen, Berlin;;Berlin
Simply Asia;Asian Restaurant;52.44932885323207;13.624251186847687;Friedrichshagen, Berlin;;Berlin
Bürgerbräu Biergarten;Brewery;52.445756874354956;13.624677658081055;Friedrichshagen, Berlin;;Berlin
EDEKA;Supermarket;52.4515093;13.625105900000001;Friedrichshagen, Berlin;;Berlin
Rossmann;Drugstore;52.45134251738109;13.624373168807043;Friedrichshagen, Berlin;;Berlin
Müggelpark;Park;52.444945986635524;13.626995086669922;Friedrichshagen, Berlin;;Berlin
Pane Vino;Italian Restaurant;52.45013873289678;13.624575838433875;Friedrichshagen, Berlin;;Berlin
Wirtshaus Rolandseck;German Restaurant;52.45288419670799;13.62781047821045;Friedrichshagen, Berlin;;Berlin
Café Lehmann;Café;52.4537963579253;13.625099341857908;Friedrichshagen, Berlin;;Berlin
Schloss Friedrichsfelde;Palace;52.50467953265919;13.523569107055664;Friedrichsfelde, Berlin;;Berlin
Kakadu Terrassencafé;Café;52.5046129;13.523748499999998;Friedrichsfelde, Berlin;;Berlin
Krokodilhaus;Zoo Exhibit;52.50505198558496;13.522189248901752;Friedrichsfelde, Berlin;;Berlin
REWE;Supermarket;52.504821;13.515084;Friedrichsfelde, Berlin;;Berlin
Rossmann;Drugstore;52.5047165637255;13.5155213140671;Friedrichsfelde, Berlin;;Berlin
ABACUS Tierpark Hotel;Hotel;52.502148;13.518726999999998;Friedrichsfelde, Berlin;;Berlin
H Criegernweg;Tram Station;52.50123183584726;13.522350775228796;Friedrichsfelde, Berlin;;Berlin
Schildkrötenhaus;Zoo Exhibit;52.504815925427714;13.522132813343593;Friedrichsfelde, Berlin;;Berlin
Patagona Restaurant;Cafeteria;52.5046129;13.523748499999998;Friedrichsfelde, Berlin;;Berlin
Gaststätte Zum Bären;Gastropub;52.498615754966465;13.521412564935632;Friedrichsfelde, Berlin;;Berlin
Märkische Aue;Beer Garden;52.50080997808129;13.51421356201172;Friedrichsfelde, Berlin;;Berlin
Seoul-Kwan;Korean Restaurant;52.47046452057505;13.33027417829759;Friedenau, Berlin;;Berlin
Frau Behrens Torten;Café;52.47124081282658;13.335039286448927;Friedenau, Berlin;;Berlin
Tra My;Vietnamese Restaurant;52.471929189904;13.335341489104312;Friedenau, Berlin;;Berlin
pane al caffè;Café;52.47043876678622;13.334167997362965;Friedenau, Berlin;;Berlin
Ridders Kaffeerösterei;Coffee Roaster;52.4692;13.331717000000001;Friedenau, Berlin;;Berlin
DaBangg;Korean Restaurant;52.47153598116326;13.336096189631295;Friedenau, Berlin;;Berlin
Lula am Markt;Bistro;52.47201175490675;13.335469251204605;Friedenau, Berlin;;Berlin
Huong Giang;Vietnamese Restaurant;52.46918446587782;13.332147267769484;Friedenau, Berlin;;Berlin
LuLa Deli Deluxe;Bistro;52.47156510733492;13.335753081340616;Friedenau, Berlin;;Berlin
Hotel Klee Berlin;Hotel;52.473625824591764;13.328209795571546;Friedenau, Berlin;;Berlin
Lula Deli & Grill;Café;52.47233185700485;13.3350676601423;Friedenau, Berlin;;Berlin
Friedrich-Wilhelm-Platz;Plaza;52.47193267833883;13.328368663787842;Friedenau, Berlin;;Berlin
Medusa;Greek Restaurant;52.47544499999999;13.332666;Friedenau, Berlin;;Berlin
Eis Voh;Ice Cream Shop;52.46827082822972;13.328275510257482;Friedenau, Berlin;;Berlin
Offenbar;Cocktail Bar;52.47229559318634;13.336064923687424;Friedenau, Berlin;;Berlin
Trattoria dell'Arte;Trattoria/Osteria;52.470920984536;13.33519252919703;Friedenau, Berlin;;Berlin
Eis Boutique;Ice Cream Shop;52.472091045057184;13.335506423723974;Friedenau, Berlin;;Berlin
nahkauf;Supermarket;52.47342916804555;13.327636388305075;Friedenau, Berlin;;Berlin
REWE;Supermarket;52.470003000000005;13.333077;Friedenau, Berlin;;Berlin
Fame Burger;Burger Joint;52.47047155572995;13.33427822835686;Friedenau, Berlin;;Berlin
BIO COMPANY;Organic Grocery;52.46801846033061;13.328283514289035;Friedenau, Berlin;;Berlin
Kaisereiche;Tree;52.4687674044684;13.33251606903936;Friedenau, Berlin;;Berlin
Cosimaplatz;Park;52.475523004888466;13.333377793742171;Friedenau, Berlin;;Berlin
Schwimmbad Oststadt;Pool;51.44359174150497;7.105803367035384;Freisenbruch, Essen;;Essen
DRK Seniorenzentrum Freisenbruch;Spa;51.446832;7.09974;Freisenbruch, Essen;;Essen
Rossmann;Drugstore;48.8385346982604;9.205564754651279;Freiberg, Stuttgart;;Stuttgart
Kaufpark Freiberg;Shopping Mall;48.83596836425055;9.202313785710283;Freiberg, Stuttgart;;Stuttgart
Bäckerei Sehne im Kaufpark;Bakery;48.835556;9.202263;Freiberg, Stuttgart;;Stuttgart
Bahnhof Stuttgart-Zazenhausen;Train Station;48.8360375673485;9.199537038803099;Freiberg, Stuttgart;;Stuttgart
Rossmann;Drugstore;52.60750248905789;13.429487428614848;Französisch, Berlin;;Berlin
REWE;Supermarket;52.60706132347379;13.428980299987414;Französisch, Berlin;;Berlin
Netto Marken-Discount;Supermarket;52.61052660000001;13.4314897;Französisch, Berlin;;Berlin
Blumen Müller;Flower Shop;52.607142476827256;13.428817070988526;Französisch, Berlin;;Berlin
Weinterasse Rollanderhof;Wine Bar;50.112473314110076;8.682163909241812;Frankfurter, Frankfurt;;Frankfurt
Römerberg;Plaza;50.11048857451095;8.682130927626094;Frankfurter, Frankfurt;;Frankfurt
Wackers Kaffee;Coffee Shop;50.11206365275751;8.679466862835952;Frankfurter, Frankfurt;;Frankfurt
Tischlerei Holst;Construction & Landscaping;53.5035301;9.876443500000052;Francop, Hamburg;;Hamburg
Floristikwerkstatt Nilsson;Flower Shop;53.50229399999999;9.876713;Francop, Hamburg;;Hamburg
Grill@Döner;Turkish Restaurant;53.500796909879824;9.876172588341232;Francop, Hamburg;;Hamburg
Restaurant Avli;Greek Restaurant;48.0835984985783;11.494197521234153;Forstenried-Fürstenried, München;;München
Alter Wirt Forstenried;BBQ Joint;48.08443025205781;11.49450145129623;Forstenried-Fürstenried, München;;München
Bäckerei Reis;Bakery;48.08662169733356;11.495758932130814;Forstenried-Fürstenried, München;;München
Gold-Stäbchen;Ramen Restaurant;48.08518009341463;11.490579975007027;Forstenried-Fürstenried, München;;München
De-Icing Station;Airport Service;48.68982833246656;9.207180906726832;Flughafen, Stuttgart;;Stuttgart
DC Aviation;Business Service;48.69176177;9.20147519;Flughafen, Stuttgart;;Stuttgart
Taxiway;Airport Service;48.68784407313591;9.199590682983398;Flughafen, Stuttgart;;Stuttgart
Lufthansa Panorama Lounge A26;Airport Lounge;50.045021999999996;8.56673;Flughafen, Frankfurt;;Frankfurt
Lufthansa Business Lounge A26;Airport Lounge;50.044930321266726;8.566765716531355;Flughafen, Frankfurt;;Frankfurt
Lufthansa Cabin Found Property;Airport Service;50.0442369057162;8.563522334931134;Flughafen, Frankfurt;;Frankfurt
Hermann's;BBQ Joint;50.04569824777832;8.566772191021064;Flughafen, Frankfurt;;Frankfurt
Lufthansa Firstclass/HON-Circle Limo;Transportation Service;50.04464936414488;8.562407759696637;Flughafen, Frankfurt;;Frankfurt
Nykke & Kokki;Snack Place;50.04606732777502;8.566918158731719;Flughafen, Frankfurt;;Frankfurt
Goodman & Filippo;Bistro;50.046735999999996;8.567478999999999;Flughafen, Frankfurt;;Frankfurt
Start- und Landebahn Center;Airport Service;50.04016333978426;8.566417694091799;Flughafen, Frankfurt;;Frankfurt
perfect day Mobile Bar;Coffee Shop;50.04417708411334;8.56348487109227;Flughafen, Frankfurt;;Frankfurt
Hermann's;BBQ Joint;50.04734280806199;8.56808066368103;Flughafen, Frankfurt;;Frankfurt
Sebastian Hoofs - Maßschneider;Tailor Shop;51.00145070000001;6.9763771;Flittard, Köln;;Köln
Deadbull Studios;Music Store;51.002948153156545;6.9757769496505855;Flittard, Köln;;Köln
Narrenburg Flittarder KG;Community Center;51.004355;6.978453;Flittard, Köln;;Köln
EDEKA Wodarz Getränkemarkt;Supermarket;50.99991108;6.98071128;Flittard, Köln;;Köln
sattgrün flingern;Vegetarian / Vegan Restaurant;51.230455778741906;6.813131663616849;Flingern, Düsseldorf;;Düsseldorf
La Luce Due;Italian Restaurant;51.230733920253286;6.809595995257361;Flingern, Düsseldorf;;Düsseldorf
"Hashi - ""Mahlzeit!""";Asian Restaurant;51.23094037421298;6.810001273069184;Flingern, Düsseldorf;;Düsseldorf
Spritterei;Beer Store;51.230254209283295;6.813115563221616;Flingern, Düsseldorf;;Düsseldorf
Alte Metzgerei;German Restaurant;51.2294599592956;6.813764478913482;Flingern, Düsseldorf;;Düsseldorf
Cucina Vitale;Italian Restaurant;51.23031670835597;6.808580392675955;Flingern, Düsseldorf;;Düsseldorf
Luang Prabang;Asian Restaurant;51.228288131360685;6.810834759466013;Flingern, Düsseldorf;;Düsseldorf
Flurklinik;Café;51.228019366975495;6.812734940155897;Flingern, Düsseldorf;;Düsseldorf
suzieq;Vietnamese Restaurant;51.22808690779927;6.8130458884577925;Flingern, Düsseldorf;;Düsseldorf
Café Rekord;Café;51.231633209453726;6.8119380580425775;Flingern, Düsseldorf;;Düsseldorf
Café Nebenan;Café;51.232125;6.8091610000000005;Flingern, Düsseldorf;;Düsseldorf
nineOfive;Pizza Place;51.23007633660948;6.807839605171223;Flingern, Düsseldorf;;Düsseldorf
CrossFit 0211;Gym;51.191304012199346;6.7714723521159685;Flehe, Düsseldorf;;Düsseldorf
Cageball-Center Düsseldorf;Soccer Field;51.19581255285654;6.771583358531179;Flehe, Düsseldorf;;Düsseldorf
DJK TUSA 06;Soccer Field;51.19394723827134;6.771735828520062;Flehe, Düsseldorf;;Düsseldorf
Ulenbergpark;Park;51.19571053296968;6.773521900177003;Flehe, Düsseldorf;;Düsseldorf
Skatepark Ulenbergstrasse;Skate Park;51.195117351220254;6.77265190242813;Flehe, Düsseldorf;;Düsseldorf
ULE;Skate Park;51.19522480030599;6.773983695028907;Flehe, Düsseldorf;;Düsseldorf
Terbuyken;Bakery;51.195327300110904;6.768254041671753;Flehe, Düsseldorf;;Düsseldorf
H Aachener Platz;Tram Station;51.19567655268239;6.768673506930089;Flehe, Düsseldorf;;Düsseldorf
Döner Levin;Falafel Restaurant;51.38991545399644;7.028638370542429;Fischlaken, Essen;;Essen
Pizzeria Funghi;Pizza Place;51.394465999999994;7.0350175;Fischlaken, Essen;;Essen
Trattoria Funghi;Trattoria/Osteria;51.39472;7.0361080000000005;Fischlaken, Essen;;Essen
Finkenwerder Bäcker Körner;Bakery;53.53183963202525;9.85872745513916;Finkenwerder, Hamburg;;Hamburg
H Nordmeerstraße;Bus Stop;53.5316840016922;9.858952012758381;Finkenwerder, Hamburg;;Hamburg
Bausebrand;Brewery;53.5319938659668;9.861947059631348;Finkenwerder, Hamburg;;Hamburg
Blumen Jonas;Flower Shop;53.534569608276215;9.859503602151447;Finkenwerder, Hamburg;;Hamburg
Ihr Malerspezi Sven Bönchen;Miscellaneous Shop;53.534413550888864;9.860985907934603;Finkenwerder, Hamburg;;Hamburg
Da Nello;Italian Restaurant;48.810590064065984;9.159613938060922;Feuerbach, Stuttgart;;Stuttgart
Retsinadiko;Greek Restaurant;48.810704034069424;9.155983331556175;Feuerbach, Stuttgart;;Stuttgart
Im Eimer;Pub;48.8125499;9.154964089393617;Feuerbach, Stuttgart;;Stuttgart
Bäcker Trölsch;Bakery;48.80902551301494;9.158181317001985;Feuerbach, Stuttgart;;Stuttgart
Oishi Sushi;Japanese Restaurant;48.81028175593853;9.163419714852118;Feuerbach, Stuttgart;;Stuttgart
dm-drogerie markt;Drugstore;48.8091268;9.1590963;Feuerbach, Stuttgart;;Stuttgart
Amani;Korean Restaurant;48.8120676885358;9.160357274946747;Feuerbach, Stuttgart;;Stuttgart
Organix Biomarkt;Organic Grocery;48.810618;9.165199000000001;Feuerbach, Stuttgart;;Stuttgart
no. 70 finest burgers;Burger Joint;48.8099571925714;9.161871461615881;Feuerbach, Stuttgart;;Stuttgart
Mauritius;Restaurant;48.808776;9.155695;Feuerbach, Stuttgart;;Stuttgart
GOI Asia Gourmet Imbiß;Thai Restaurant;48.81073056197855;9.164762089955405;Feuerbach, Stuttgart;;Stuttgart
Aral;Gas Station;48.8130967;9.16495632;Feuerbach, Stuttgart;;Stuttgart
Bella Napoli;Italian Restaurant;48.81020350237444;9.163271271517102;Feuerbach, Stuttgart;;Stuttgart
Eiscafé Capri;Dessert Shop;48.809611772053486;9.160453847543538;Feuerbach, Stuttgart;;Stuttgart
Feuerbacher Hof;Hotel;48.81174668419509;9.158770270545057;Feuerbach, Stuttgart;;Stuttgart
BUN Vietnam Street Food;Asian Restaurant;48.811292668781796;9.157548801676588;Feuerbach, Stuttgart;;Stuttgart
Hotel Geiger Feuerbach;Hotel;48.81191452865959;9.158315924520982;Feuerbach, Stuttgart;;Stuttgart
Asia gourmet imbiss;Asian Restaurant;48.8111681829883;9.162713312613011;Feuerbach, Stuttgart;;Stuttgart
Da Luigi;Italian Restaurant;48.809086;9.159281;Feuerbach, Stuttgart;;Stuttgart
Netto Filiale;Supermarket;48.8085008;9.1563949;Feuerbach, Stuttgart;;Stuttgart
Hotel Feuerbach im Biberturm;Hotel;48.80823300707798;9.156877845285337;Feuerbach, Stuttgart;;Stuttgart
Plötners Café;Café;52.52918481002098;13.47068268269635;Fennpfuhl, Berlin;;Berlin
Rossmann;Drugstore;52.528746755107;13.47068702668825;Fennpfuhl, Berlin;;Berlin
Fennpfuhl-Park;Park;52.52874199087852;13.475414233003194;Fennpfuhl, Berlin;;Berlin
Schwimmhalle Anton-Saefkow-Platz;Pool;52.53115028150022;13.471510434388973;Fennpfuhl, Berlin;;Berlin
REWE;Supermarket;52.528672617995745;13.470486868588068;Fennpfuhl, Berlin;;Berlin
Restaurant Marco Polo Due;Italian Restaurant;52.529967210992815;13.471591541323646;Fennpfuhl, Berlin;;Berlin
NORMA;Supermarket;52.52846755590664;13.47079200402936;Fennpfuhl, Berlin;;Berlin
Lovely Sushi;Sushi Restaurant;52.52999466567022;13.474109172821045;Fennpfuhl, Berlin;;Berlin
TEDi;Construction & Landscaping;52.52881120947021;13.471820093254108;Fennpfuhl, Berlin;;Berlin
Angeljoe;Fishing Store;52.528684149130385;13.46951838387916;Fennpfuhl, Berlin;;Berlin
Beach Zone;Volleyball Court;52.530583221300056;13.476754147027126;Fennpfuhl, Berlin;;Berlin
H Anton-Saefkow-Platz;Tram Station;52.52818117256568;13.469071930636812;Fennpfuhl, Berlin;;Berlin
